path,cell_model,purpose,SHA256,size_bytes,status,source_generated,current_historical
cells/L796_projection_neuron/validation/ap_features/L796_model_vs_literature_validation_table_STIM_WINDOW.csv,L796-ALT-PN,Raw or summarized evidence for a model result,bcc468349b6bbab6b3df74e8d405470a7ffd78e76ef70aa6b08addf5591c0eb3,1208,retained,generated,current/supporting
cells/L796_projection_neuron/validation/ap_features/L796_model_vs_literature_validation_table_STIM_WINDOW.md,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",27ce91c6832019bb7895748c6b8c11c928bad1541d6e6430950385bf7f8d888c,2266,retained,source,current/supporting
cells/L796_projection_neuron/validation/baseline_v1/BASELINE_V1_NOTE.md,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",7da7284ad1a45b07482c40c123ed1ba57c774b56e437f2b30eb91ecad2d1e41e,635,retained,source,current/supporting
cells/L796_projection_neuron/validation/baseline_v1/L796-ALT-PN.CNG.swc,L796-ALT-PN,Cell reconstruction or morphology loader,1abcc0b63e42fa9f3bb27f57cd82bb459159b33f11d7b856bbf33d8773e090dc,169140,retained,source,current/supporting
cells/L796_projection_neuron/validation/baseline_v1/L796_step5_AIS_soma_summary_STIM_WINDOW.csv,L796-ALT-PN,Raw or summarized evidence for a model result,98d449f07b3d6deab7688becdccaec2f58ffaeb140cb5ebd671ef1bdd6dbb1ce,676,retained,generated,current/supporting
cells/L796_projection_neuron/validation/baseline_v1/L796_step5_best_model_features.csv,L796-ALT-PN,Raw or summarized evidence for a model result,8c39373a65925737bb85efad4a5204329eb469217e56ccf7d481a10ce950b142,3029,retained,generated,current/supporting
cells/L796_projection_neuron/validation/baseline_v1/L796_step5_best_tuned_parameter_set.json,L796-ALT-PN,Configuration-driven model parameters,02b4939e9f2dbfd866e47cdb98cbab37b5b3f31314fd86720fe752512094226b,1351,retained,source,current/supporting
cells/L796_projection_neuron/validation/baseline_v1/L796_step5_somatic_AP_features_summary.csv,L796-ALT-PN,Raw or summarized evidence for a model result,ed0b45a8830b36696bc163b5ede93edc8d94ca1492411a809a812bb68eb3c79d,1759,retained,generated,current/supporting
cells/L796_projection_neuron/validation/baseline_v1/L796_step5_somatic_AP_features_summary_STIM_WINDOW.csv,L796-ALT-PN,Raw or summarized evidence for a model result,c17fd7348b66bee2b0e13cd1f67aef69a2a116a973b024b71fa6641e77ad4537,1727,retained,generated,current/supporting
cells/L796_projection_neuron/validation/baseline_v1/L796_step5_tuned_FI_curve.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",2c32c9ae0ccc827caeec311a35ba6b48664385446276e62708b96988e38c6bac,92218,retained,generated,current/supporting
cells/L796_projection_neuron/validation/baseline_v1/L796_step5_tuned_frequency_curve.png,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",4d8b8a33dd0fbe388b75a8abe4efcba515e988622b9c592ea68c0dbc8fb12337,91434,retained,generated,current/supporting
docs/duplicate_file_audit_before_cleanup.csv,legacy/shared project,Raw or summarized evidence for a model result,d71d98878fcfa68d179db7b73f160c7b1f51e44459639ef9543d9a6302345772,26054,retained,generated,current/supporting
docs/model_status.md,legacy/shared project,"Scientific interpretation, provenance, or run documentation",a00151d4c14e8ce22a7c37671568851162b664999ac5efb227121ecdb86de1b0,2752,retained,source,current/supporting
docs/repository_audit_before_cleanup.csv,legacy/shared project,Raw or summarized evidence for a model result,ce0887ec1e01afdb36d88c9a4ef21382d7a2441613ca66e67bb6670bcf61d089,200999,retained,generated,current/supporting
docs/repository_audit_before_cleanup.md,legacy/shared project,"Scientific interpretation, provenance, or run documentation",bd2e1844bebea14ee83b797b9b920c76656e3eec76067d77d048de5b07ee5b19,1203,retained,source,current/supporting
docs/source_collection_duplicate_audit.csv,legacy/shared project,Raw or summarized evidence for a model result,fc5e582508cc02e1e7e76af955b4f776d6321bf66ec35a80d62d723a70d0d2c0,16344,retained,generated,current/supporting
docs/source_collections_before_import.csv,legacy/shared project,Raw or summarized evidence for a model result,b141f4b14030754c2b8b35b90d2aba6bf46709c76d5d6a03cdde7f09a4a50c74,259941,retained,generated,current/supporting
docs/source_collections_before_import.md,legacy/shared project,"Scientific interpretation, provenance, or run documentation",fbb7a048dbab7b1afa936e87d2730b4f92b8dfd4d5d48026400473ea76594a90,1245,retained,source,current/supporting
docs/validation_report.md,legacy/shared project,"Scientific interpretation, provenance, or run documentation",ddb4a5b854456fe5afb409744f54cdc5d88d023da639dc37c6a5369d32afb008,2931,retained,source,current/supporting
environment/environment.yml,legacy/shared project,Software environment or build metadata,016a5054c9182dda112bed7e330adb777b2c3f92a713b44028e82ed2752bcdfe,200,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/.gitattributes,external Medlock reproduction,Project metadata or historical artifact,2a696f03a54a1d8f7a5542e8d94d8a36c821d56595c2d2122c6ff1f22eae064c,103,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/.github/workflows/tests.yml,external Medlock reproduction,Software environment or build metadata,21c7b1e7fefbe56b832046043fe6562335fe7eb0f57ff8ed16e13ef8e530ef4f,870,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/.gitignore,external Medlock reproduction,Project metadata or historical artifact,3a19c5114dea4e14ec973e5ed4659cd2f7ccd6adb012b99a49927fde35978d53,239,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/AGENTS.md,external Medlock reproduction,"Scientific interpretation, provenance, or run documentation",630262a242b3d3c48532406428e45e04c422ce722c738124092e3f65259c9bce,905,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/environment.yml,external Medlock reproduction,Software environment or build metadata,ebb91ff2b900f9a2dbd4accad46e98109219356b14ed40bd4409a73fb785cddf,107,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/mods/B_NA.mod,external Medlock reproduction,Executable membrane or synaptic mechanism source,7177506efad6b6f60f1b9ac86686617bf5ffc94b8754585e2bb1e3ae6ae77496,1894,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/mods/borgka.mod,external Medlock reproduction,Executable membrane or synaptic mechanism source,11229af171b80435e0d20a472d1d64eebe90b4acdc5533877c8804f212a4910d,2279,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/mods/CaIntraCellDyn.mod,external Medlock reproduction,Executable membrane or synaptic mechanism source,7a6578df5a3122edf4536ff98edbb42a769c4d23b981a32fc82c1f1779fb6bd5,2274,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/mods/HH2.mod,external Medlock reproduction,Executable membrane or synaptic mechanism source,8610826d2f69d7bae61780022490db020d5a5beeffbecb8caa396a404e1e27ba,2463,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/mods/iKCa.mod,external Medlock reproduction,Executable membrane or synaptic mechanism source,7ef01e9f2129281b83aa4f3080c06203d1096c45f041eadf5b7221c105ec61c8,2633,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/mods/KDRI.mod,external Medlock reproduction,Executable membrane or synaptic mechanism source,fc6e0b93628d41f318c64ab134ddaa3e4f9e840be180fe5857a528ae75a3ce36,1818,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/mods/MANIFEST.txt,external Medlock reproduction,"Scientific interpretation, provenance, or run documentation",e53b0aabecb32fe649a792ee5bdc8058b765466c80ea15cc1804abf922f7e242,1058,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/pyproject.toml,external Medlock reproduction,Software environment or build metadata,347865757bfdf80951377ce807f65fda79899e1e2564e6e38c1928915013b0f9,635,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/README.md,external Medlock reproduction,"Scientific interpretation, provenance, or run documentation",e616aee6902b758c55d3bd6f5922739955e235c0c493e45d8685026138a85cd7,4796,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/src/sdh_exc/__init__.py,external Medlock reproduction,"Simulation, analysis, extraction, or validation workflow",88de479efe5d48bffb17a669207d5b54637bb488036cd083d5017140f00905cc,93,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/src/sdh_exc/catalog.py,external Medlock reproduction,"Simulation, analysis, extraction, or validation workflow",2ca3a0c730fa1c73aaba51e2ddc7ddb035910e21c44f3d041e7f46fac5f6fe01,3108,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/src/sdh_exc/cell_rules.py,external Medlock reproduction,"Simulation, analysis, extraction, or validation workflow",dfe90d188ef29bdc2c8a0c97728c1c67e70e7ab552ab7f0ce9141f954fb58358,6970,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/src/sdh_exc/data/populations.json,external Medlock reproduction,Project metadata or historical artifact,9117af38c464ad8f84cf1f6bbf63936184fcb98df573904da082d03fcc58bd6e,1581,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/src/sdh_exc/netparams.py,external Medlock reproduction,"Simulation, analysis, extraction, or validation workflow",2478b58560c89a80e50ee26a9390458cc3eb0f7b36358a2e9be2aa330dfaecb5,2956,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/src/sdh_exc/run.py,external Medlock reproduction,"Simulation, analysis, extraction, or validation workflow",b4aa3993c84e123a924964b6371efc144e0f6fd19257c73c1e5f9c8f55dd0d33,4266,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/src/sdh_exc/sim_config.py,external Medlock reproduction,"Simulation, analysis, extraction, or validation workflow",395b33cd396641de93ddfb0fcbc1ba4205b36151865bd65e3a3796ef5af76f8a,1688,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/tests/test_catalog.py,external Medlock reproduction,"Simulation, analysis, extraction, or validation workflow",b71584ff0379838de66a4fd6fdcf3f8a9da8b3ec67460b138d7770fa8a56a71b,1779,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/tests/test_rules_and_mods.py,external Medlock reproduction,"Simulation, analysis, extraction, or validation workflow",0384cbf75ff0abd2cd671451477e37ede78bef8211afb79618e2698ea6a2a622,4093,retained,source,current/supporting
external/medlock_267056_excitatory_scaffold/THIRD_PARTY_NOTICE.md,external Medlock reproduction,"Scientific interpretation, provenance, or run documentation",18f2238291f37740c544cce466de6309b0fc28a10d71ad32f6eb03bfe61abfe2,1106,retained,source,current/supporting
README.md,legacy/shared project,"Scientific interpretation, provenance, or run documentation",4911478344f96f3a7782388ba71e0bb5828945910a46f71465d8306c7fae955d,3643,retained,source,current/supporting
requirements.txt,legacy/shared project,"Scientific interpretation, provenance, or run documentation",5cbdfea34dbfecad8119af8561ebada7720eebfa6dc1b70527d74d727d2e87b6,75,retained,source,current/supporting
scripts/repository_inventory.py,shared morphology screening,"Simulation, analysis, extraction, or validation workflow",440d291cf120a0d6d6f6f21f43ad984e6b3ac95d13dc082eb7ab6df570d96b50,37088,retained,source,current/supporting
scripts/run_smoke_tests.sh,shared morphology screening,"Simulation, analysis, extraction, or validation workflow",ee62a8422d9be986c3f8f3aceb69abe23f1ac4fe6629ad2ca131d5b5027cf751,861,retained,source,current/supporting
shared/mechanisms/medlock_267056/AMPA_DynSyn.mod,shared mechanisms,Executable membrane or synaptic mechanism source,d91aa61d798d8a5cd2423f244fae15651792009c9e19d0be85d806e22412c148,1782,retained,source,current/supporting
shared/mechanisms/medlock_267056/B_A.mod,shared mechanisms,Executable membrane or synaptic mechanism source,cfc0dc8dd558d10e96a8d3f9fb4ebd2caf335c421000ce4d2a5e3ccce63dd2b2,1502,retained,source,current/supporting
shared/mechanisms/medlock_267056/B_DR.mod,shared mechanisms,Executable membrane or synaptic mechanism source,3e879c1b0a4ea0f81896495e44a8a0eacdeb6677d46706e7d9e76d8228f141a9,1111,retained,source,current/supporting
shared/mechanisms/medlock_267056/B_NA.mod,shared mechanisms,Executable membrane or synaptic mechanism source,7177506efad6b6f60f1b9ac86686617bf5ffc94b8754585e2bb1e3ae6ae77496,1894,retained,source,current/supporting
shared/mechanisms/medlock_267056/borgka.mod,shared mechanisms,Executable membrane or synaptic mechanism source,90463e07d702f203548af574b76bd29eaf8f42e347474d4ca8c47d942892a2fa,2399,retained,source,current/supporting
shared/mechanisms/medlock_267056/CaIntraCellDyn.mod,shared mechanisms,Executable membrane or synaptic mechanism source,1bc6be5184381f909bf8f7c0648f742143d4a1766f5d06f81c22255a7cc6328c,2360,retained,source,current/supporting
shared/mechanisms/medlock_267056/GABAa_DynSyn.mod,shared mechanisms,Executable membrane or synaptic mechanism source,4ba19bfd12dd0de81b34772dcecd9021a40d79139c4677699fbe73766f989576,1644,retained,source,current/supporting
shared/mechanisms/medlock_267056/GABAb_DynSyn.mod,shared mechanisms,Executable membrane or synaptic mechanism source,3e59e407fd6ca9aef77dd5d91701fc641842a58edc491573b2f8a84b194cb122,1646,retained,source,current/supporting
shared/mechanisms/medlock_267056/Glycine_DynSyn.mod,shared mechanisms,Executable membrane or synaptic mechanism source,5bd41347728ba63d131d8da5dc6061da2ea1cdfe04483a6334ef16ea071bfc29,1768,retained,source,current/supporting
shared/mechanisms/medlock_267056/HH2.mod,shared mechanisms,Executable membrane or synaptic mechanism source,c757964c0b3b7de363be293d2f064d40579748eb85d9f465b5cd1b853621ad0e,2719,retained,source,current/supporting
shared/mechanisms/medlock_267056/HH2new.mod,shared mechanisms,Executable membrane or synaptic mechanism source,a0084d17cf17644e8e1d1b94535a1f2cbeb1cec1bdeb43f381cc0b1cc88abf7d,2188,retained,source,current/supporting
shared/mechanisms/medlock_267056/iCaAN.mod,shared mechanisms,Executable membrane or synaptic mechanism source,93629abe92da28eb92c4cdf5803a28d582623a054e1c0e5d89fe4cbf148d5acb,3212,retained,source,current/supporting
shared/mechanisms/medlock_267056/iCaL.mod,shared mechanisms,Executable membrane or synaptic mechanism source,9932e9ed633b8e77936c3e60a1f97984f756edd1d993016f0005b4ddae1930e2,2027,retained,source,current/supporting
shared/mechanisms/medlock_267056/iKCa.mod,shared mechanisms,Executable membrane or synaptic mechanism source,7459c6c1478306843014917e3df9366b42055c0c58cdc3d2d4b56964c3036971,2730,retained,source,current/supporting
shared/mechanisms/medlock_267056/iNaP.mod,shared mechanisms,Executable membrane or synaptic mechanism source,6f801b3815bf7a1db14f00071edc4583af0a866b30863cc83f8f2d3d9333f576,2239,retained,source,current/supporting
shared/mechanisms/medlock_267056/KDR.mod,shared mechanisms,Executable membrane or synaptic mechanism source,f5ee2d416b68b04019b88a43684373d1f51e00866c7a122602a64a520c4c92ad,1310,retained,source,current/supporting
shared/mechanisms/medlock_267056/KDRI.mod,shared mechanisms,Executable membrane or synaptic mechanism source,fc6e0b93628d41f318c64ab134ddaa3e4f9e840be180fe5857a528ae75a3ce36,1818,retained,source,current/supporting
shared/mechanisms/medlock_267056/MANIFEST.txt,shared mechanisms,"Scientific interpretation, provenance, or run documentation",91e7d75053222e7a475225a95129f7965d5f56f6fbae4ebc90a87275e7637188,3051,retained,source,current/supporting
shared/mechanisms/medlock_267056/NK1_DynSyn.mod,shared mechanisms,Executable membrane or synaptic mechanism source,e29ed3493cedae4546cae68ca719c0e31dbd9fd4647ac8c1b009aca476e91c7d,3734,retained,source,current/supporting
shared/mechanisms/medlock_267056/NMDA_DynSyn.mod,shared mechanisms,Executable membrane or synaptic mechanism source,cc83f9bbb0ed1cb81b07fa0a3bab9cbf81e19604a9ec5766137023d8fc08e8b4,2242,retained,source,current/supporting
shared/mechanisms/medlock_267056/SS.mod,shared mechanisms,Executable membrane or synaptic mechanism source,210ebd45d402872ab2c5880cd2d07a9e03ec6fdab4e2520aeef2ffa4344c6f8e,1680,retained,source,current/supporting
shared/mechanisms/medlock_267056/vecevent.mod,shared mechanisms,Executable membrane or synaptic mechanism source,ae45ebdcb50da753b89b16de76eb89d0c0eac049c3ce2c8a29b5ea78f0cb3a5f,1106,retained,source,current/supporting
